comment_id,sentiment_pred,sarcasm_pred,sentiment_proba_neg,sentiment_proba_neu,sentiment_proba_pos,sarcasm_proba_sarcastic,final_interpretation,sentiment_score,sarcasm_score,confidence_max,neutrality_bias,margin
msaimn8,LABEL_1,not sarcastic,0.0020204422,0.99145585,0.006523697,0.0053435676,neutral,0.0045032548,0.0053435676,0.99145585,0.99145585,0.984932153
msaj3l3,LABEL_1,not sarcastic,0.0014183893,0.9944014,0.004180244,0.0020961673,neutral,0.0027618546999999996,0.0020961673,0.9944014,0.9944014,0.990221156
msaqce2,LABEL_1,not sarcastic,0.0028040565,0.99144125,0.0057547414,0.020840364,neutral,0.0029506849,0.020840364,0.99144125,0.99144125,0.9856865086000001
msbl4fm,LABEL_1,not sarcastic,0.0019144946,0.99398583,0.004099714,0.0006518606,neutral,0.0021852193999999997,0.0006518606,0.99398583,0.99398583,0.989886116
ms7uui5,LABEL_1,sarcastic,0.0015423697,0.99439585,0.0040618246,0.96983993,neutral (sarcastic unclear),0.0025194549,0.96983993,0.99439585,0.99439585,0.9903340253999999
ms80xw9,LABEL_1,not sarcastic,0.40350747,0.5849916,0.011500934,0.0010351869,positive,-0.39200653599999996,0.0010351869,0.5849916,0.5849916,0.18148412999999997
ms7itfc,LABEL_1,sarcastic,0.001537603,0.9943843,0.0040781084,0.9706284,neutral (sarcastic unclear),0.0025405053999999995,0.9706284,0.9943843,0.9943843,0.9903061916
ms7ooj0,LABEL_1,not sarcastic,0.0024757504,0.9893209,0.00820337,0.0023031794,neutral,0.0057276196,0.0023031794,0.9893209,0.9893209,0.9811175299999999
ms7unis,LABEL_2,sarcastic,0.002400903,0.12751657,0.8700825,0.9727985,neutral (sarcastic unclear),0.867681597,0.9727985,0.8700825,0.12751657,0.74256593
ms9hd5i,LABEL_1,not sarcastic,0.0019557823,0.92662966,0.07141453,0.0023367137,neutral,0.0694587477,0.0023367137,0.92662966,0.92662966,0.85521513
ms76g51,LABEL_1,sarcastic,0.0014899902,0.99458474,0.003925232,0.9333586,neutral (sarcastic unclear),0.0024352417999999997,0.9333586,0.99458474,0.99458474,0.990659508
ms7afj7,LABEL_1,not sarcastic,0.0008537355,0.9870199,0.012126301,0.0071228077,neutral,0.011272565500000001,0.0071228077,0.9870199,0.9870199,0.9748935989999999
ms7iamh,LABEL_1,not sarcastic,0.3580909,0.61950713,0.022401964,0.0010996435,neutral,-0.335688936,0.0010996435,0.61950713,0.61950713,0.26141623
ms7d084,LABEL_1,not sarcastic,0.0014216091,0.99549735,0.0030810377,0.0023701817,neutral,0.0016594285999999999,0.0023701817,0.99549735,0.99549735,0.9924163122999999
ms85wdq,LABEL_1,not sarcastic,0.40924326,0.5826853,0.008071501,0.0005890592,neutral,-0.401171759,0.0005890592,0.5826853,0.5826853,0.17344203999999996
ms5levw,LABEL_1,sarcastic,0.001520745,0.99442035,0.0040588425,0.9653406,neutral (sarcastic unclear),0.0025380974999999997,0.9653406,0.99442035,0.99442035,0.9903615075
ms5pwz4,LABEL_2,not sarcastic,0.0049980083,0.06434397,0.93065804,0.006552003,positive,0.9256600317,0.006552003,0.93065804,0.06434397,0.8663140699999999
ms5pr7d,LABEL_0,not sarcastic,0.9254282,0.06659179,0.00798001,0.004916003,neutral,-0.91744819,0.004916003,0.9254282,0.06659179,0.85883641
ms5ra1z,LABEL_2,not sarcastic,0.00086002075,0.01618192,0.982958,0.0005933026,negative,0.98209797925,0.0005933026,0.982958,0.01618192,0.96677608
ms56szf,LABEL_1,sarcastic,0.0016249666,0.99451184,0.0038631987,0.9728908,neutral (sarcastic unclear),0.0022382320999999998,0.9728908,0.99451184,0.99451184,0.9906486413000001
ms587bp,LABEL_0,not sarcastic,0.73378664,0.23364434,0.032569002,0.0075760502,neutral,-0.701217638,0.0075760502,0.73378664,0.23364434,0.5001423
ms5bg5h,LABEL_1,not sarcastic,0.004265916,0.9907114,0.0050226464,0.0009660619,neutral,0.0007567303999999999,0.0009660619,0.9907114,0.9907114,0.9856887536
ms5gq1u,LABEL_1,not sarcastic,0.0010449181,0.9938747,0.005080414,0.0008347116,neutral,0.0040354959,0.0008347116,0.9938747,0.9938747,0.988794286
ms5ct3s,LABEL_2,sarcastic,0.0024054165,0.07947563,0.91811895,0.92368025,neutral (sarcastic unclear),0.9157135335,0.92368025,0.91811895,0.07947563,0.83864332
ms5pc4u,LABEL_1,not sarcastic,0.0027061917,0.99466276,0.0026310622,0.0010444277,neutral,-7.51294999999999e-05,0.0010444277,0.99466276,0.99466276,0.9919565683
ms5m7hi,LABEL_1,not sarcastic,0.0052161636,0.9911349,0.0036489188,0.0019736954,neutral,-0.0015672448000000005,0.0019736954,0.9911349,0.9911349,0.9859187364
ms6a1r5,LABEL_0,not sarcastic,0.81254727,0.17366338,0.013789347,0.00082786934,neutral (sarcastic unclear),-0.798757923,0.00082786934,0.81254727,0.17366338,0.63888389
ms6xexm,LABEL_1,not sarcastic,0.0060293665,0.98246187,0.01150879,0.0013151942,neutral,0.0054794234999999995,0.0013151942,0.98246187,0.98246187,0.9709530799999999
ms3kv8s,LABEL_1,sarcastic,0.0015379201,0.9944224,0.0040397006,0.9535284,neutral (sarcastic unclear),0.0025017804999999996,0.9535284,0.9944224,0.9944224,0.9903826994
ms3s141,LABEL_1,not sarcastic,0.002660171,0.9929636,0.0043762913,0.001103448,neutral,0.0017161203,0.001103448,0.9929636,0.9929636,0.9885873087
ms4tdap,LABEL_1,not sarcastic,0.12065673,0.87158084,0.0077623683,0.030831581,neutral,-0.1128943617,0.030831581,0.87158084,0.87158084,0.75092411
ms4wpek,LABEL_1,not sarcastic,0.085296534,0.89915824,0.015545168,0.0013616463,neutral,-0.069751366,0.0013616463,0.89915824,0.89915824,0.813861706
ms4k3ns,LABEL_1,not sarcastic,0.0012053233,0.92554134,0.073253326,0.0084652165,positive,0.07204800269999999,0.0084652165,0.92554134,0.92554134,0.852288014
ms5m65w,LABEL_1,not sarcastic,0.002134853,0.99180764,0.006057562,0.010753353,negative,0.003922709,0.010753353,0.99180764,0.99180764,0.985750078
ms7axku,LABEL_1,not sarcastic,0.004419124,0.9915569,0.0040240134,0.0007785711,negative,-0.00039511059999999994,0.0007785711,0.9915569,0.9915569,0.987137776
ms3m3zz,LABEL_0,not sarcastic,0.78925866,0.20291105,0.007830285,0.0008421755,positive,-0.781428375,0.0008421755,0.78925866,0.20291105,0.58634761
ms3scrr,LABEL_1,not sarcastic,0.12970586,0.8568115,0.013482648,0.0009234506,neutral,-0.116223212,0.0009234506,0.8568115,0.8568115,0.72710564
ms02l0s,LABEL_1,sarcastic,0.0016336399,0.99449134,0.003874967,0.973308,neutral (sarcastic unclear),0.0022413271,0.973308,0.99449134,0.99449134,0.9906163729999999
